Address,Tickets
0x843b749807f8517f2c4ee51eb12b9b02bd974c7c,15.011999999999999
0xcd8e4fddc077c49cc9a23550af9d9f4dec205181,1.714
0x31006342d2f390ec65a24491678453320da56196,1
0x1f455e3d64d27448e63b498def6f295689e7a43e,1.38
0x61d94b36902cc1c2746f0e916302eda2e108b35f,1.5
0xd2b21351369b9adc5648250c2e11ed2038d8543c,1.49
0xa0883b2cfb6ea4969a1bee8abb21e8e9f6357ccc,13.348
0x3a82d46b9d52eac593b847114de9bfcd509da72e,0.543
0x90df5c018b46213314cc62efebbe965c9fdcd77f,1
0xb7a2c66ab4d78b7b965eb1a9badf96b7c3d7efd0,1.015
0xc2c7a1d27212c3b3625cd7ab1e3ab693ba0c7123,1.01
0x8bb9c519aa182960e82109de3d82a4ff04055559,7
0x90406a56f2041cc19e03d89d640ae579968f2b38,7.548
0xd3057996c3a6cae5855442675d527f33bceccde2,0.529
0x84223b229d58d33f1e2c203d104d38b6d7325f48,10.047
0xe193c545c206a3956ccbbfc00849a442f48031c6,2.054
0x03ca344e246484d1f0e663303b2d532582c1866c,1.064
0x81af0ce283f8c7ca6e22b096c99dc7b81700b552,8.57
0xa2af17c07aa35b24a965bc5365d98a8ba55a8693,0.567
0x66c0133e969065c0f69677a81c6dbc686b9a6eff,1.3159999999999998
0x0c66707879fa1817f68537774d0c5f83ff38d8ae,1.042
0x0dbf63f33c4fe9f3497912ec465207a2fb4c7af9,0.9359999999999999
0x6e7dcdbda8306f0e42f23b541c1ee387926870fa,3.105
0x193c1551d54a6924b392d3f50682fc8559b104c2,1
0xb503c35d4d7f5c73bac02e2b446085993c502ed9,2.71
0xa0672a5ee0be3f29d1194905069cb66b72a56d1a,1.741
0x64623175262eed22f45a7e3915cfb8f8b88e1931,1.5234999999999999
0x7a7df4a4cd7fc1ddcbbcb99dd0b8167f36004080,10.2
0x52efb116a62da225bba9664916a65973d23bab97,8.186
0x1d18bbd20e95aea3c89623619cd78bf8cf939849,1.714
0x0fceaa6e6782b31799b52072c8cf47a1e2615e03,3.7485
0xd149ad5f12f373b9314662841a766969a9598f48,1.14
0xbcea5d458736dca454c8cd32257994812a92fd25,0.653
0x5401f72690d0386da0186bacdda189b1fb523afb,0.776
0x9f25aa7e87bf83da699448240e516870de670f04,4.665
0x72dee2bc73bf6a7d202104e0f27ceadb455fde8f,30.183999999999997
0x6258fa1866a4da825b4e8af3ba1dc0e7f39abfde,3.6870000000000003
0x70d39833c78cecf11b6c7ea0bf7c6c11e1a65f6a,2.799
0x1af91f2e38f97f18d13146bc8debf66d68ccf3f0,44.564
0xba65370d8a0580fa7a6c5d3e79889530053a1d85,4.117
0xe62b56c11b18b6ef9128e54d4ed35da3ba6cc26b,3.5300000000000002
0xe4e9479f75ae74a1e154e3e86e8343b8e2d1e8f3,1.714
0x73a1813c633ccc20f3d89fd50dd724596d7f40e5,6.1425
0xb625f5214d82d1a83523ba359259c5f006022641,3
0x1f432f495a85ec95138ef8b543dac73ee7c810a2,56.628
0xd53454874bd8364bd47391ab84cd7ca338733ab8,30.264
0x248138172cd0697bd0bae3f2aa076cdc85cbb0b1,1.0025
0x55980f4482519a0421c3d40a8c99f8cbe967b656,65
0x62b0c105e35175a1d98092dd82079e2df2212297,3.1774999999999998
0x367ba409bac8c2deacfd2e31949456cbf12ae3e5,8.5
0x39d2ecb521e9dd5eae8f77a7213f2e75284afb76,2.002
0x7ad75a3048ab522ee1a92aef46b1ca9d5a991a5e,0.5
0xf1aebe7fe7af1065bbc4bd197230a9e72811de18,3.0615
0x21a8700a79767bd89d736c502ecab7bf9e1b3a1c,1.714
0x17de38bb9db0452804d800d66bc21f14d7d65f4e,1
0x886713b4fe61767baf8fedb2c54d98e473c2518a,150
0xdbf21706e5845e9e9e81132115c1bb56e2deba5a,1.127
0x54e07590315371fd7eda98675ad68f3a570cc342,1.012
0xa5eb9b4fe72e136460611d21fe8a523cc3e96677,0.557
0x73d1e505b79a013dd8a7c8df7a466aeb65f66d19,10.5
0x8c042e3e426aa46200639143dc154170eae96328,1.714
0xc2f2649b183544b135197e163cbc56e117dcaf99,3.1725000000000003
0x384b06b98221b93f754b7287a2548267264fffea,26
0x1cfd60cf55fe81a963960fb828b76987d7ec1edc,5.510999999999999
0xf90baebbe3e4a606e22e90a0e9340a6a09644129,2.09
0x0208c736e84a97bf0dd1a8609f44df1c5617b53a,1.5
0xc458d9df7313cadd60d130fc2dd09db6e874c945,1
0xddeb3d70574d4e11330fa69999d0c5cc74b7a1be,7.412
0xbac7fe1787906e7f8eb3302779cc78c2201ca5af,3.384
0xa0632f87a6844a62567cff0eeb817b9f43c1ca59,25.506
0xcda5738c8629405f84466eb42ec6ad85cfa54a8a,1.714
0x1313750017a70495608c7fa8572e5009130ad86c,1.9449999999999998
0xe2fb02231878ea55704a74edbaff24af69e0b0f7,59.566
0xe9fb3bff79d28251fd5a7a8e937ff79b1e3e5bfa,4.284
0xd00c4135621618ccc7745c9557f644cfe14db993,13.052
0xbff4d3152c6a0ab8ad0225ea9911507e0ef37fba,13.689
0x2bf8efaa47f824589a4b06fd07b2a14021cd4fd8,23.478
0x4406b0f1aa2de5db4526f5ff95072a81e6aa004a,1
0x698c67ad22e1dba42bf61436aebe14303be113bf,3.069
0xbfae677cee1b75a3e45e8f989e590842eac0a4b0,6.271
0x0b5f63df333054f61e9d5da72ef7d44ab6b03447,68.276
0x7c698fd7aa06939a26a3c086eadbacdf682419c9,5.6975
0xff36a97ba095c69698f8e1059b17b9a061732ef9,1.714
0xe6726e538ed3a206d235812df101bf0d55bef08b,2.1725
0x71db4fb43b465c4387428f71f5d3144461fc244d,1.5
0x07dcf9b2a7e1fe907762598945f0869a1f4f9a86,5
0x47d32cc83527a319cb8bd740f3b0d8f735c6f1ff,0.655
0x1e741048d39c04227c2d5444614572e6feae1853,6.459
0xf05c372a27b594d3ff5937992938d8d535f795e9,39.974999999999994
0x608f8c2917ccf14f640fb3d9e0967e97f1108897,15.776
0x3a3c589c20362ff92c65f5594679ef32820ab995,1.424
0x4edca0a7d84d5453d55926853303b96468fec5a5,3.025
0xc9e3ff1da87f942a54e91e83cef6dbe97af98a38,2.534
0x24c841592c5c5311429544f376940a4cc5a5fdaa,2.835
0xfbd03613cdc2682b362da28e4561c29be614d597,3.428
0xd10fe88172d53d41528926a5434683a5b23a90f5,3.428
0xb0bddef562255ee5957929cbc1aa3990ff265a4d,21.02
0xcc830df86d1de3c43a7a16cc3a275bc491bb4c77,1.65
0x217f4e50c54d9344bf0420a9e4fe3d18218b8f3c,9.8
0xc1b24022bd388beffc33ef1d15936a303698f511,4
0x1a96c84f21e399ce735b3aa54f0403462dd41c65,1.213
0x0c2be0380a93e631d2c7041b6420d257b28d77aa,0.545
0x6f5a357a5a48fc22ec770bd6f4c6877fd23e6b73,4.023
0xe43366a924aaf23e93044ec4b55c00f59e01877f,2.704
0xb7aa5ace1003eed0042c3e2c4fc1a672861599bb,0.813
0x815ea24df708236f5f25265f20a7dbd7bf8e639b,1.006
0xc6184b7e9c896f5035f7a670bbea5a445fda6e1c,321.212
0xd4a44dd61c581fbb4199fc0849f773bb6fe5b1e1,3.469
0x70a5d1a5a7b88253245e36a1371d2fd23cbf6094,9
0x46efd4e6130004877e0c5848438b78c1ff0c8ca9,1
0xd5e6919ae29f7a4a1309ad17a9b3a688a05bcb7a,28.548000000000002
0x780734465e3b41a315f23437477443b7ad078e9d,2.112
0xb5e0022a91ec2746a031aff401133f6258256b6f,2.009
0x41c8649a6850f88522edc2300c18a839a88bbc1c,2.571
0x46a37da4cd3b9780e1bc2b0f96c3917c1c642199,0.504
0xa70253be5667c2389e82744ce90fe359f1675cb7,3.636
0x6f3c2949e1c6bdcbb20d31b1e34272b468009fde,5.001
0x1b32023bbf10b209143f63841359aec23781f9d9,1.072
0xd70490e21e9fdf656545b5c296ff065efbb28afb,1
0x32858fb4f11e629655ad9a412b8e94ece7dae9cb,11.793
0x89a0f91741de5c8c103e32dad5d58ee02dad5ca5,2.424
0xd05dcb30d14acaabf8e017009f80d033f04d7a82,0.608
0xf72225f2552004d952f17032f492324d11120e5e,2.31
0x8cf7cb0dcc6deda0521d827a8346596866b3af82,1
0xa19bd2cdfc1e489d6cf32c8f3337594e680e79ff,90
0x25124a95dc73904cf3f472f99ea23c5cb6c72f01,1.352
0x2fed1c1b133fae3301f67393a3afdb05feaad4e4,1.4
0x5295c2ced60efcf415d1aba4e277410220578548,38.199999999999996
0x65b09bb083a2393a88eeda288724cc8fd9ea74b5,1.0899999999999999
0x075b89c4674835cf99406b3861aedb61eba4ba5b,6.856
0x9bb87307535ade1acdc7830d21f4375cff4990b4,26.728
0x5aa969070571d552914ec8b3ea359a7bdabac2cb,1.714
0x6ff5723435b7dfc2371b57fb5cb4c373e5995c78,3
0x1d8e231456a0ad4c2454857efc38af7fec32cb19,36.088
0xc66fe05e623ce0aff2d7333a210b0f70b8d3f707,1
0x9da028f50fa36998a9d3b0bb03ae4e5e84d7ca76,10.001
0xac39472a6579dc84a9796e178fb90d2891eb42cc,11.512
0xe46b27811c9b6b718026e18d41a36a3806b00436,1.125
0x80b604d9584b8aee3ef3614a76c5618672b41b5f,4.59
0x8859fcfa01fbd3fe9661c7a81f374c4ba8d5b771,3.1
0x91e3117db9ec278cc57a70de80194c7295f37e43,2.6100000000000003
0xacce2ea5022c622cf5f3d5fa29bf02a486820937,7.125
0xede70850b3a5eca4cf30fd892768195d2f21534e,42.5
0xfabacf6cf31735569788772a7dc92a5550e48ae6,317.876
0x78cfc53bd60877a824d524b9e1baec998757f1ba,0.9219999999999999
0xe9855b46c99841bb444db20d317599cd59525bf3,1.004
0xe515ef627f4a8177f28a55c2b04198258a16018b,1.1
0x43aad4d1e46eda2f48f11699f5da90b5a6ffa9cc,489.794
0x952891a4e1c0cdda739ae14751b79617ebe1578c,4.6
0xf541148ff95244148d76dda0824199966170246b,20
0xb1d3e7b9c989921c2e716b8e8fe028fec7210508,2.5
0xe042cfed8bb304594a13d6d13dc7cfcaeedef473,1.714
0x2565cb8914d312934a9dd18f034417636bed813b,0.649
0xb0f33991a72c6dc0f0edc32f29fd82045031e3eb,13
0x65f80893c4f177882281f654c386e058f8e10df4,44.564
0x20ea08242e3a30e0af2c4b1cc59960e576cdb137,1.097
0xc0b85f8252a4bef13d69a3f0dc5469b2294627cc,18
0x05e7826f852e293c30eea62d8868c51c79bc9ef9,1.714
0xe147736cfcb1c63b0adce6eb9a961dd42b557a15,1
0xf0e4a405161051e32377e793fd1cbf259ba64bd0,0.562
0xd6a2fbcebb12d93621e25e3f6092f60536b9a999,29.556
0x7447b1f7089a682db565f5e93477edbbfe97de20,15.081
0x63191cde50490dd63fcb99c7fb205e09ec0ba929,2.058
0xbacd21b2a5998185b2134d891694ebbd075d9c8b,0.59
0x33c4f6306f8ec6caa5444908d0f31abd43974cb6,1
0xc3458e7cac6b8b184d5226900dfe962fdbd60809,1.086
0x9d43dea32c33d806d7af62cb73dac2642c0858b2,44.564
0x502e2799070a42e9ee99aa838aa13d13e2427137,0.575
0xdaf42bdb6f5d7312536d212a05983ed344e372c4,5.605
0x08a41880bd6892464d6356ea413c9f40e597083b,12.338
0x4ae9df6a31b8fae1a4efeb540531ab54e964fd5e,1
0x7ae0399895ce352949bc31896255f6f7b374aec1,1
0x68efa2068b6ecb353ea3ab8389b3ba106e143b2e,2.1175
0x3801d063af5ed03f3d867dc99cf6427bef063505,1.233
0xdf67662ff139fb6ff4c4d76653dede789a0ab5f8,0.716
0x1c804ecdcd24f878fb4d4eb2d5e08d6f6ae78bc0,0.8865
0x06f7455a446364f8ce432cd471006e123db9d82e,1
0xbd92ef82b4077bfb1a0a7142b562e38a872f6b8c,3.138
0xb8512a05c93ed2b71479503aa401522a75b0aa92,1.091
0x1c29310eeb0473bc6ac70ad15ea690f768bd190d,5.57
0x9f678eafa1921152867f569199e965664c028a62,0.655
0xc13bf0398f52a693c4da715b7491972f60a9a0a1,1.651
0xf5981a50464f910afbdf099639212131e4e068dd,3.179
0xab2b30a5c19e979a63a1895f499b0821f4aee24f,1.4
0xbbc2e63d1efe1f94db916bfb6dbdd25950d678aa,0.507
0x6a9eed97bf83ed53ff88666c0bdf3a0fd72e29bf,2.249
0x9e617187d7dccac58122e88b1ff61676ec371af8,26.832
0xd886bc147902b2f7d1dd67ba0ff9db527a5a2447,1.029
0xbe7a058bd89e3b456b190b51541ddd538ad31864,17.997
0xd53f5aba4997bc39eaccc9e2c45a54765d7479a4,4.011
0xdd105462de58bf79edb2846ebfc6484e5e971cbc,9.696
0x2e0dfc6a162b1e5fa2bb764ba0f0f35898fff272,26.793
0xba81c6f2f0a1fea01b5279044684284ae54963f6,2.002
0xe2deab05e5fc472177d84bcb70b35c78a4340026,1.01
0xf068a63be5a5171396e7ad988d2d3b4e544f7c3c,1.249
0xd678f6d369e66bc76268577d39260fdfdb98c348,15
0x853cca425c94d6b3710dfd4e9cc826736bb6700d,10.166
0xf66f6a6b0127359ab905a7a160d30ada887e4ee8,3.6
0xce8d7a5f47f10e557fcbaa103b4186b590e6948c,10
0x53250d3ef81ddea8e83cb3ee644f72f6b4d856dd,1.7775
0xecd56b3fb4053814250b0c9e6ba5ee33e8f69add,1.815
0x142a0bf73a08e62e8247f46a3b94d0a7ca4ef4a2,7.713
0x0edd788354066a739733b3201d08478b9bd8f5a6,0.602
0x382420627068a9ae7913ab7ce8dd78b7456a8c73,2
0x1eb0480c39e5f390b305b93e7f736ddb5e6954d0,3.404
0x4ab8cf65011c7e1f7ad306b4694652bf1bd9542f,0.564
0xf3e55451e545408c9aaac344d817da2c377e8e95,2.126
0x19980b681760e1a0f61692df7aa43e5e4f302db7,2.165
0x6edb47d7e87deffb078fbf7ae35146a670497eac,47.696
0xb9543f292fed042a408b614d4becdc63d00ce5e8,1.003
0x6cb72bcc338124e3e52401710035ed543870c9d1,13.526
0x476a31c8da38a4c0324070ba4b3ddbf9b705c7ca,2
0x0a6b75c3fe3f1afd487fcbd90ee8bec8098fa48a,13.158000000000001
0x56f393e2ce3f251d05da9fdb019398c5690ef060,8.57
0xa9e55f43e46398478fc987de2ac9ddbf94205199,41.171
0x709ea73900683da4f24db96a05be253eb7e87d60,1.003
0xa938ca06a21c140c2b8511533646a151fc22f26f,13
0x0274c87fa57390ed586540c9f4f9a5bcd7de0101,6.047
0x56901e50bf09ccce5a1c0d5a94201d224f5eb269,1.424
0xac07984a76cc6b865b0e4d8da6fc17ea4be06ef2,1
0x7591c2f20a7eff1020c743b391398af15fcac6e2,2
0xd3384951f6305db84c67b4090067ad11b9568487,2.01
0x8230f6882b3c3b6f835caaa9a2555183fe8a248b,1
0x82a9028c28b80c9c8d31784e13ec78ec4961dc7d,4.1370000000000005
0xe4765356396d280de0690cd763a4612a44778bba,43.83
0xc265f968bd729650c0ab6bfa9103dc8cf68890bf,1.725
0x58815c52d0c44a6057aed5f22e7ae39981b47a3b,3.882
0x258875463927e335042b17238641034761a55e59,0.7450000000000001
0xaa4ea2c84037c2085459081400f52cd92e30f3bb,155.7
0x7a697f0af4539986b56743404a225ca632bebb08,1.008
0x905dbb429db78f545680524a6608a49ed7ca4974,1.022
0x3565ec541ffe85e3ec61128c00ca721481a183f3,1
0x2c59900b9442b7a865f93219c04f553a0d7bd003,3
0x801c87f0ad2c1a6213590dc219ac0091c18a3fd9,2.424
0x84456c70f218f087a02e9b5a04a3aaffa0ee191b,8.036
0x9cb6d2a0f41b7cc67b9666762640250ed144959e,0.577
0x4a4d32c582f41ed5349f427470cfc27a93e8951a,2.75
0x289a5d844e1c4a72cb4cc54f913faca334a3dfbd,1.928
0xe6522aa1ced55a19a88c227297f911dd4a7b6295,20
0x9e20e559fc0c2437709257a67b895480e55213d8,2.013
0x1a4770c0d25d31663205aba58344c45ad67db910,3.964
0x73cfa774fb70b88d8a237ffd2e8df5996cbe52c9,1.827
0x6fe53dd9e6d82a42546375e5e44ac2834a226298,1.44
0x199874b4052b0eaec5cc8245d98827ec484e9001,1.002
0x9694d7472b3550b4ed5e93a75b509c3d5d9b7de2,1
0xa0eb2b15432e73e005331e4206e7c4d3b22f6c73,15
0x3f8048f1560ba5ea776ea57cd40697b7c82bbf75,2.418
0xea3ec21b5d01ce361fe553a4cd1fd9b0ab6a5224,1
0x33017a71473e17d3877f6fef06fda0a31df6339b,4.5
0xcbbf12839305f9900364fff4c2977104082cc23e,10.367
0xf788a642ae49b4deac6b9467cc9ebf87379af862,0.686
0x1b77683112a80c0a3d8d63b00775a5d80deade66,1.044
0xaa8901b12897510171c11dfc7aaa9371bda1bbf8,1
0x4a728eddb21923e4c7ece557d531f85bb67c7e59,2.355
0x7132949f1637e0ec1722b40f9e2e58f8b40ffbcc,3.428
0x46c02c0c16cdfb2b1da16f42dab23860096cd63f,26
0xb72e8295adb98f534199dd40059a68221bb4de34,54.894999999999996
0x33b54c03bfeef0539349dbb4abf2f865f2029825,0.772
0xfca059f0c9b7709e02b3039faa1deb1669e6919f,1.101
0x7ccd37139fd45ca2bbd34196d875ac8a36721215,11.55
0x36b921bd2015c14f2a18085d20c39de765f25f6d,26
0x6e38323f36e329ab231e068acd457cf346f50b62,1.031
0x3e34c27254d15a70f2e03ccdc9a56eb3cd95b5fa,57.772
0xecc5ee5ffdcb39714ea006b872f52d63017e8566,1.134
0x57bb815b3640a98e08542b3bf4f32bf2771e4b06,3.035
0xf9f4e4596666754934bd1c37c6c4619c7804e085,1.2974999999999999
0xa2f058f6c61033a23214a501fac94d3ba359cb8d,1
0x7ba1522e20c90b06a7e941767cadbe741d62207c,10.283999999999999
0xc429dd8f64c66c7a2ab51943332701ebe119f4cb,2.781
0xc5d697c120620a2669b2b8f2fd75a6f2cafe91a0,2
0xd480a2806285720feea69eeb15b1ad4119c3d750,29.636
0x355b63c105152490d7268f6dd96ec8a06f6c07c5,6.008
0x1345ee4a4e060dc08abb54c96f3a0393d474162b,1.9610000000000003
0x1820b0751805169a60214d35e5c2892c00dccbbb,2.37
0xf220628dbf6966ca3d5f4a597da1ca32e7d0435b,13.089
0x7247bf537d1fa872da5573c4cdaa6c8d34497b66,2.475
0x1620fc1be99fd9e30e3035bd684645e03ffa9595,2.204
0x90083dfc67bdc6d1e92337ddd4cff909bf8ef24b,1.024
0x5b80e745edac25909ec2634aafa72993f918c1a8,6.902
0x2197d1836ba5d05102506e8b764fb163713132d4,13.79
0x91c862a3161822095f816795af06860ded8633fb,6.998
0x665a08213ed9b92fd4a820d76d352b464f40b7d0,3.428
0xb76228e9d23cf8ba075a56e6b1f8ecde74e90fe8,0.785
0x122011206098facba7e24f57412402e9b497d519,400
0xf516327ea68bbca6aad034e03e94a987eac7b655,3
0xb6aca86840b6d722ae8d53619ea1773532816a37,3
0x513d92a637fdba3ed8e3a6a099c93f9084079bc8,5
0x5e4069a0bc1d75b3f2722aa6654dc1b8ebb9226e,4.581
0x6f2dc71285c2ca910b548e619574b0f250fab5d6,1
0x7fcc8bcd73c5059668c945436a1b1ab958cf12cb,64.012
0xe94787de52a262cb579f70b94a8fbb17f822d740,4.285
0x4f8bc2cea15f4b0f3763bf81c75e175f7b336ac3,4.171
0x05377e8833340628434ef89aa74464a4e10ff2c9,5.256
0x7be1eeead90accf73575e24e74fe139f445cadce,10
0x5ad98bae1a2a1ad2c16e1460e027e4161de5c636,3.041
0xdd8e7bf3ded456c5245d23732351aa4da5ad3bca,2.0625
0x069c65c283bb5c7a796597b796eeaed5e059a780,2.2
0x6934e693969a53b0659a3c87d96bd4f88e650d27,1.516
0xf6b0530e1cc85049178a1730189dc4ba6049fb61,3
0xf04addc585002735c378b5e51a813513ad8e3b64,53.092
0x5d236509c6d98b3cc7750fd154f25ac465ad6b32,17.0355
0x5ef6a2afa12558eddad633ea73a1457e4615ef4b,1.25
0x6c97e57a948d118ffe07eb1728619a9081326151,6.026999999999999
0xe726234a60ddd148300cf4858beb9dd7f0f4e47a,21.129
0x478c3970d7de615b8c92e7ac2777fb103cb0db9f,42.897
0xb2e1fb1465d162a7bc1ea08796d38a18cf510667,1.714
0xed7f4a9bd7925663d7970a66ebbdbb6ecca04f79,33.124
0xad6550c6186c106e7149026cf8f97200bfdf3f0a,0.5
0x6bdcc414419379b76a7941d5bddf8cbb34d7fe7e,3.428
0x56d03769a95e16a21e6a2130204056caa88b6421,2.736
0x1af965e3b7d98c3c11722f71d2eaf8ccf8ead0c9,2.424
0x8a9616176d26f859a5326dd3d6dd262f2aa4b0d7,12.924
0x0d5910747efdf88563c82e4d76562b69ea2d7990,2.282
0x29ed3f671cc8a0511ab5efcbd064e27394e130b7,4.498
0xc3120917a78694b3ae6e3b85a448c595d1197149,2
0x9a97d902359e56ecf280f2bfe5bb50fad28ed982,10
0xff1daa851e915f34e0f1e4c4687d04e3de52bde1,1.443
0x09dc0005023a65636224f54eb3908f1ec3b77886,200.834
0x5b9745acda2b379df75ed2dcfa747a9ba3210d6e,77.994
0xfab7777f72d8bc3d46b2db5f501db2ddfddedd65,0.718
0x7e1ac3e52ac33c10bd1b08402407502e5ed442b7,0.705
0xe22d9cbea14298075155b4266f6c3b2fe4501a50,7.27
0xf441cd4c5a583e52d494b63196041b89293f47c1,50.83
0x20c9fd37fc04b24882d751d1c106f2e3dac6fe65,70.707
0x26a71662d63d2cd555b02e964a00b766d75cf3c0,4.113
0x3b5eada69478e7609c2ff4c838ba05f9899aa5bc,5.336
0x436fe626bd40704f7f2b4dab1583334d38f8717b,4
0x59a603ac2a4c1ba94ddd83a3b9fb1907fd96ee8b,9.006
0xd9a5d6705a1d24dc9ec294818d4bfff61b649164,2.466
0x591902d15133b839e14149167fc994d5adb9ae6d,0.764
0x0e0202d4d40eb32a7965bf309b5ae44779f18b47,3
0x25d3f0ff4e611daac694eb18433cae96e9beaf50,3.661
0xe9405c6ff04e5a2b57305ef2a2241fcfdcfcbd05,0.774
0x2d83aca5b1b75f9f31fc33cfc605a35b98e1b722,12.658
0x95c345f6c911e10ceaa107cab01b99640ae3c521,3.08
0x843fdd402952da6e170497e40bcadccf704e1320,7.22
0x358a6da3ca83068be351c53ee2bde3f683615607,1.434
0xe771e854e09e537cbe3e41fe9dd1d94c75c355ed,4.2749999999999995
0x8c6e5e0a365a2bb0946b32b51ca0021da68bb16a,1.196
0x7463876f1e8d30139539e751539ac05162deffc0,1.391
0x35db6f600e5523cfd340c64bcdb64c3789c4f686,1.07
0xdae3ae897abb9f50909be9ac2fc88f9a3330a759,0.857
0xc00667d8b00f35b3565a5c4458dff1cd718e3527,3.428
0x05c49ffabfd8290e22e0d08bee50708d04942444,30.259999999999998
0x4d1d2b0ccdacf1c26e232130f7437400bc907c3e,3.428
0x71f7dd901480af6c8e20a555e070a890a395a91f,26.753999999999998
0xe883a7eaf8c672eaa4bdf7038f09d32d3ec02694,3.734
0xc5007bb8ed2806762bdc3fc02f879ba43ff1b1c9,7.015000000000001
0xcf883f477e6c7ba87baa1312d73f1a46a7a5b6e2,1.139
0xfb743057f13a6278c07462285c9dcda96f3152d8,44.564
0xef4ee8640376d8cf687cf8892139fbe0852c19b4,1.714
0xc36bc7dfa61102022b8439b3df9947db525af79f,32.5
0x72119288ce3946bfbb920474a690c4657773af2d,0.578
0x59f500861ca24aff000f75341be7972bac3156c0,3.548
0x5f86cafe25b39ada74a0e98279109ed663db2d03,3.699
0x4e9f0fe4e8951e2364d8a8972a2eb729ad24c724,13.100000000000001
0x494467bc4e2da6b97894c784c5005a6fa5a6ce2b,0.599
0x65fddd7b1aec1871f4c879528d3ec6d42e64c20d,5.292
0xc240aafd2654100ccc85f5f8d4a321b31ed941d0,13
0xff5e978fb78939280b025dec3db134b4b1a95368,1.282
0xe8e1c0f820d9db6744fc9b93ba840bada55bfd04,2.43
0x1275105e21064f98978986ded264ce4a2f2face3,2.617
0x6995c9477e27c023ea0d07337818d119201ce18c,3.4
0x45111b24880fac7351190e5e3e7d7fb9c2700b60,3.5460000000000003
0xefba75dbfe0e57041b66d0f91bbe44fc7bf6a9b0,52
0x8fccba2eb2fa6e5bdafdf368e9179a3da6447c86,2.625
0x5c385e335960fff976519d498d24c0d2c046c7d5,2.424
0x085886909b5a3456eac55e6afcee63cae1560d1d,1.093
0x89079812cb3aa841be583545bb001bbc76960ab3,0.756
0xf1d30905d017f824be804947512fcb31b2041892,9.803
0x06c38f5e04424ed83126ed7396ce421dd8cbef40,16.056
0xf02b543aa6d652a1c180b88812c2f50c960b7b41,3.562
0xcc862dd66a1571a9fbc727777e5174716c86924e,2.4524999999999997
0x649fa8099308de8a4a8118ee96a51c54f81325d6,6.993
0x8782470cd9de559cbd27c9e310c9bcb11698f2ae,300
0x301e1ab570012c2ecfe128c35386fb886897f1eb,1.3039999999999998
0x89166b098a969c9d5a38723cb1d7c1377f9f4137,7.092
0x2990790b09dea3fed5e1e6d1f8f4057cb8f47756,1.296
0x1d62c7b67cee236dafa60ce0a34ccea9f650c3fe,1.6
0xd689dcd0b7a4f3956cab44e5a515e8872da50e3e,1.653
0xae88cbbb4c6bd4a667030d123d070bb52ee5aeef,2.157
0x339d239c929524309904e3fa2f9caa73d17a62d8,4.657
0x09551ab46657dcaad1f1ed92b8b699b49e2577ea,3.692
0x3a1bd6d68eec0e112b5a6ad3d9930379d1143fe7,1
0xce21c9b71c97fd0fac56cfdaf3496cf21f73ac49,44.564
0x852129892edc0783efa0513069a643b0ea292daa,1.2000000000000002
0x829dcc6a28bfce4f200cb3d64e71d9757a4828e1,0.645
0x0ecb91f0ae40a6f1cdf7377b6dcfc7bbcd8b5d8d,2.424
0x4f9484348af66460fc3d5f79f091b6ff4f0aae5f,0.58
0xe85c50655bd915834ff71a4a20ccc4900691a245,3.428
0x953b82e5013dae1a679c0fb388fa0c91d3794815,0.628
0x65408059b5e3a5577d13673c4a0e45f570ef28ed,1.45
0x662deccbc86b30d846e251ccde1a72c1f80483cd,10.283999999999999
0x807bf718d1228f3f343849dfebaef595043e6488,2.9
0xcf5737a2209e4d84ff447d662d752e85337e3143,64
0xec3f856c9428164ef73d857dea0ee23f0ed279ba,0.583
0xd7ab39489b5b65df66f4c26384164542b02e5af9,2.039
0xaa52305cdf74ff2d993d4afa418826d5316873de,21.736
0xdbf3659363f56524af6dac6a7daf92f44917bd42,1.752
0xafae441f4055e25442805043df3b03d9fb323f39,12.072
0x0f4ca5a07c816b60f066139098205330418bb6ec,1.906
0x9377ddf0c0561f05e4e81a76866e9ae711fcdbf4,1.03
0xf8f0effe6f626faad9875950b76b2382bb14500d,9.876
0xb1fda55e82095fbbea9b84a4885352014a7b6870,0.685
0x34e4d24e5fc56ccfea7804babafd05846b9b7553,1
0x8e92d015ab3748a1720735c047b1171e9cf0a597,1
0x5d0734b6bbc8eb551e0534a912933405b54249ad,1.998
0x6c6491d9ebe8971bcaff341cd9b91ae2d5e9e6c6,1.0815000000000001
0xff014decf114e6d99d863d1e9eb7bf7a8de08235,26
0x83f2f57e0e7e4ba35017030dc1606bcd87df9474,3
0x5635c3cef54a93c63e2fd19eb72a4597ba0a7b94,4.108
0x6d48b3e2602dc46381f632ecfbaf552b41ccabd3,2.062
0x28d0c77cac76841d00a47dc82131c0e987c4ee2b,12.558
0x9652e6262200c9a3c8e1e45dd974a925a52b4119,17.5
0xdced828e70decb3b612bde1031d253408df848c6,4.002
0xa0cc95e8d0cfa4ff572d69aabaa08a36884a7f32,16.261000000000003
0x71316c45b09fc319f1ae87547a5f6dd3f8ff570e,2.742
0x7fa1d824fe8c1bc98925f3c71012fc1a0978a1ea,9.595
0x16fc58d1347c21122dd1cf562f632e28398d29db,2.164
0xd23535ddd918eb2e4ab8c07eb1ac427147baab2f,4.285
0xf1e14cb3213b83e3ec867a312288c6106d24539f,1.003
